date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023-10-30,2023-10-30,113,30617.63,30617.63,0,3729.31,"扬州,扬州市,江苏省,中国",晴,晴,26,14,<3级,南风,<3级,南风,星期一,,,,0,,,,,0,,,7.94,[7.94],21,1481.32,11761.43,8.27,[8.27],27,736.46,6089.6,8.27,[8.27],53,1004.69,8306.78,,,0,,,8.8,[8.80],12,506.84,4459.82,,,0,,
2023-10-31,2023-10-31,104,31984.44,31984.44,0,3911.71,"扬州,扬州市,江苏省,中国",晴,多云,28,15,<3级,南风,<3级,南风,星期二,,,,0,,,,,0,,,7.94,[7.94],24,1909.73,15162.77,8.27,[8.27],29,660.93,5464.67,8.27,[8.27],37,834.72,6901.87,,,0,,,8.8,[8.80],14,506.33,4455.13,,,0,,
2023-11-1,2023-11-1,102,26968.49,26968.49,0,3262,"扬州,扬州市,江苏省,中国",晴,晴,30,14,3~4级,西南风,<3级,东南风,星期三,,,,0,,,,,0,,,7.94,[7.94],21,1306.45,10372.87,8.27,[8.27],17,432.65,3577.33,8.27,[8.27],44,718.54,5940.62,,,0,,,8.8,[8.80],20,804.36,7077.67,,,0,,
2023-11-2,2023-11-2,98,32750.54,32750.54,0,3972.48,"扬州,扬州市,江苏省,中国",晴,多云,28,17,3~4级,西南风,<3级,南风,星期四,,,,0,,,,,0,,,7.94,[7.94],28,1744.35,13849.75,8.27,[8.27],19,597.73,4942.71,8.27,[8.27],33,731.02,6044.12,,,0,,,8.8,[8.80],18,899.38,7913.96,,,0,,
2023-11-3,2023-11-3,130,38199.1,38199.1,0,4710.48,"扬州,扬州市,江苏省,中国",多云,阴,28,19,<3级,东北风,<3级,东风,星期五,,,,0,,,,,0,,,7.94,[7.94],32,2197.02,17443.83,8.27,[8.27],36,872.88,7217.18,8.27,[8.27],43,1115.99,9227.47,,,0,,,8.8,[8.80],16,477.63,4202.62,,,0,,
2023-11-4,2023-11-4,124,40954.17,40954.17,0,5022.16,"扬州,扬州市,江苏省,中国",小雨,阴,26,18,<3级,东风,<3级,东南风,星期六,,,,0,,,,,0,,,7.94,[7.94],31,2662.21,21137.52,8.27,[8.27],21,463.52,3832.67,8.27,[8.27],48,929.84,7687.93,,,0,,,8.8,[8.80],21,934.4,8222.03,,,0,,
2023-11-5,2023-11-5,86,21830.15,21830.15,0,2626.78,"扬州,扬州市,江苏省,中国",大雨,晴,23,13,3~4级,西风,<3级,西风,星期日,,,,0,,,,,0,,,7.94,[7.94],13,856.27,6798.64,8.27,[8.27],22,563.24,4657.05,8.27,[8.27],29,466.95,3860.33,,,0,,,8.8,[8.80],22,740.32,6514.13,,,0,,
2023-11-6,2023-11-6,99,36314.37,36314.37,0,4471.97,"扬州,扬州市,江苏省,中国",晴,晴,17,5,3~4级,西风,<3级,北风,星期一,,,,0,,,,,0,,,7.94,[7.94],25,2588.66,20553.71,8.27,[8.27],26,669.54,5536.03,8.27,[8.27],34,730.09,6036.59,,,0,,,8.8,[8.80],13,473.24,4164.04,,,0,,
2023-11-7,2023-11-7,99,28592.14,28592.14,0,3513.17,"扬州,扬州市,江苏省,中国",晴,阴,19,10,<3级,南风,<3级,东南风,星期二,,,,0,,,,,0,,,7.94,[7.94],24,1842.75,14630.92,8.27,[8.27],23,497.57,4114.1,8.27,[8.27],37,666.38,5509.49,,,0,,,8.8,[8.80],14,488.2,4295.63,,,0,,
2023-11-8,2023-11-8,109,34484.37,34484.37,0,4330.07,"扬州,扬州市,江苏省,中国",多云,多云,23,13,<3级,南风,<3级,南风,星期三,,,,0,,,,,0,,,7.83,[7.83],23,2294.5,17965.51,8.16,[8.16],38,814.9,6648.74,8.16,[8.16],38,890.36,7264.19,,,0,,,8.68,[8.68],8,289.43,2511.93,,,0,,
2023-11-9,2023-11-9,102,29017.83,29017.83,0,3644.32,"扬州,扬州市,江苏省,中国",小雨,小雨,20,10,<3级,东北风,<3级,北风,星期四,,,,0,,,,,0,,,7.83,[7.83],22,1666.65,13049.6,8.16,[8.16],18,423.08,3451.99,8.16,[8.16],43,967.08,7890.08,,,0,,,8.68,[8.68],15,513.41,4455.78,,,0,,
2023-11-10,2023-11-10,101,33016.11,33016.11,0,4180.27,"扬州,扬州市,江苏省,中国",小雨,多云,13,8,3~4级,东风,<3级,东北风,星期五,,,,0,,,,,0,,,7.83,[7.83],23,2067.51,16188.3,8.16,[8.16],22,555.03,4528.41,8.16,[8.16],30,545.55,4450.62,,,0,,,8.68,[8.68],22,865.51,7511.46,,,0,,
2023-11-11,2023-11-11,96,27504.44,27504.44,0,3464.52,"扬州,扬州市,江苏省,中国",阴,小雨,13,6,3~4级,东北风,<3级,北风,星期六,,,,0,,,,,0,,,7.83,[7.83],18,1716.18,13437.58,8.16,[8.16],26,684.53,5585.01,8.16,[8.16],36,659.14,5377.38,,,0,,,8.68,[8.68],11,340.79,2957.57,,,0,,
2023-11-12,2023-11-12,116,34233.85,34233.85,0,4287.92,"扬州,扬州市,江苏省,中国",多云,小雨,11,6,3~4级,北风,<3级,北风,星期日,,,,0,,,,,0,,,7.83,[7.83],16,1571.72,12306.21,8.16,[8.16],29,624.56,5095.51,8.16,[8.16],40,991.17,8086.85,,,0,,,8.68,[8.68],25,974.17,8454.84,,,0,,
2023-11-13,2023-11-13,106,37771.33,37771.33,0,4722.47,"扬州,扬州市,江苏省,中国",多云,晴,10,1,<3级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,7.83,[7.83],27,2767.46,21668.67,8.16,[8.16],24,620.21,5060.14,8.16,[8.16],36,666.91,5441.03,,,0,,,8.68,[8.68],16,637.31,5531.17,,,0,,
2023-11-14,2023-11-14,105,33045.05,33045.05,0,4084.98,"扬州,扬州市,江苏省,中国",晴,晴,12,1,<3级,西北风,<3级,东北风,星期二,,,,0,,,,,0,,,7.83,[7.83],23,2014.38,15772.15,8.16,[8.16],16,338.43,2761.23,8.16,[8.16],43,864.9,7056.33,,,0,,,8.68,[8.68],22,856.06,7429.56,,,0,,
2023-11-15,2023-11-15,99,30959.77,30959.77,0,3860.92,"扬州,扬州市,江苏省,中国",阴,小雨,14,7,<3级,南风,<3级,西南风,星期三,,,,0,,,,,0,,,7.83,[7.83],27,1913.61,14983.2,8.16,[8.16],24,622.69,5080.19,8.16,[8.16],29,594.01,4846.05,,,0,,,8.68,[8.68],16,685.04,5945.53,,,0,,
2023-11-16,2023-11-16,102,29137.26,29137.26,0,3697.63,"扬州,扬州市,江苏省,中国",晴,晴,13,2,3~4级,西北风,<3级,西风,星期四,,,,0,,,,,0,,,7.83,[7.83],18,1554.02,12167.78,8.16,[8.16],24,588.34,4800.17,8.16,[8.16],35,709.34,5787.27,,,0,,,8.68,[8.68],19,695.55,6036.2,,,0,,
2023-11-17,2023-11-17,108,30155.86,30155.86,0,3842.14,"扬州,扬州市,江苏省,中国",晴,晴,14,1,3~4级,北风,<3级,西北风,星期五,,,,0,,,,,0,,,7.83,[7.83],23,1716.4,13438.99,8.16,[8.16],23,524.2,4276.93,8.16,[8.16],32,670.06,5466.65,,,0,,,8.68,[8.68],20,757.34,6572.81,,,0,,
2023-11-18,2023-11-18,102,29806.54,29806.54,0,3744.9,"扬州,扬州市,江苏省,中国",多云,晴,14,3,<3级,北风,<3级,南风,星期六,,,,0,,,,,0,,,7.83,[7.83],25,1847.23,14463.42,8.16,[8.16],24,588.18,4799.02,8.16,[8.16],33,673.3,5493,,,0,,,8.68,[8.68],17,562.46,4881.56,,,0,,
2023-11-19,2023-11-19,104,33393.49,33393.49,0,4193.39,"扬州,扬州市,江苏省,中国",晴,晴,20,4,<3级,西风,<3级,东北风,星期日,,,,0,,,,,0,,,7.83,[7.83],20,2090.9,16371.61,8.16,[8.16],30,746.39,6089.83,8.16,[8.16],36,699.96,5710.75,,,0,,,8.68,[8.68],15,581.95,5050.67,,,0,,
2023-11-20,2023-11-20,113,32444.02,32444.02,0,4058.36,"扬州,扬州市,江苏省,中国",多云,晴,21,6,<3级,东南风,<3级,东南风,星期一,,,,0,,,,,0,,,7.83,[7.83],29,1886.92,14774.09,8.16,[8.16],30,803.82,6558.13,8.16,[8.16],38,780.53,6367.92,,,0,,,8.68,[8.68],13,531.98,4617.14,,,0,,
2023-11-21,2023-11-21,99,30706.19,30706.19,0,3900.06,"扬州,扬州市,江苏省,中国",晴,多云,22,8,<3级,南风,<3级,西南风,星期二,,,,0,,,,,0,,,7.83,[7.83],24,1908.99,14946.88,8.16,[8.16],20,672.52,5487.09,8.16,[8.16],34,624.98,5098.63,,,0,,,8.68,[8.68],15,560.97,4868.66,,,0,,
2023-11-22,2023-11-22,119,37719.01,37719.01,0,4924.46,"扬州,扬州市,江苏省,中国",多云,晴,23,9,<3级,西风,<3级,西北风,星期三,,,,0,,,,,0,,,7.55,[7.55],27,2395.55,18085.78,7.89,[7.89],28,780.97,6161.09,7.89,[7.89],36,753.63,5945.22,,,0,,,8.39,[8.39],18,860.49,7219.21,,,0,,
2023-11-23,2023-11-23,90,29441.34,29441.34,0,3793.19,"扬州,扬州市,江苏省,中国",晴,晴,16,0,3~4级,北风,<3级,东北风,星期四,,,,0,,,,,0,,,7.55,[7.55],25,2152.74,16252.55,7.89,[7.89],19,439.77,3469.36,7.89,[7.89],33,705.42,5564.56,,,0,,,8.39,[8.39],13,495.26,4154.87,,,0,,
2023-11-24,2023-11-24,111,38550.65,38550.65,0,5049.26,"扬州,扬州市,江苏省,中国",晴,晴,10,5,<3级,东北风,<3级,东风,星期五,,,,0,,,,,0,,,7.55,[7.55],30,3276.69,24738.52,7.89,[7.89],23,562.35,4436.46,7.89,[7.89],45,846.23,6675.44,,,0,,,8.39,[8.39],9,305.95,2566.75,,,0,,
2023-11-25,2023-11-25,96,29366.45,29366.45,0,3836.79,"扬州,扬州市,江苏省,中国",晴,阴,15,6,3~4级,东南风,<3级,东南风,星期六,,,,0,,,,,0,,,7.55,[7.55],23,2101.92,15868.81,7.89,[7.89],32,818.48,6456.79,7.89,[7.89],27,378.1,2982,,,0,,,8.39,[8.39],11,463.24,3886.25,,,0,,
2023-11-26,2023-11-26,113,29429.55,29429.55,0,3871.35,"扬州,扬州市,江苏省,中国",小雨,晴,11,4,<3级,西风,<3级,西南风,星期日,,,,0,,,,,0,,,7.55,[7.55],17,1353.99,10222.42,7.89,[7.89],34,914.16,7211.87,7.89,[7.89],39,838.48,6614.13,,,0,,,8.39,[8.39],17,594.86,4990.49,,,0,,
2023-11-27,2023-11-27,108,54363.52,54363.52,0,7194.22,"扬州,扬州市,江苏省,中国",晴,晴,18,4,3~4级,西风,<3级,西北风,星期一,,,,0,,,,,0,,,7.55,[7.55],34,5383.09,40641.2,7.89,[7.89],24,693.03,5467.29,7.89,[7.89],37,711.6,5613.37,,,0,,,8.39,[8.39],7,280.27,2351.35,,,0,,
2023-11-28,2023-11-28,110,74888.91,74888.91,0,9805.87,"扬州,扬州市,江苏省,中国",多云,阴,15,9,<3级,东风,<3级,东南风,星期二,,,,0,,,,,0,,,7.55,[7.55],27,7681.92,57997.81,7.89,[7.89],31,901.23,7109.82,7.89,[7.89],39,765.5,6038.48,,,0,,,8.39,[8.39],12,441.97,3707.73,,,0,,
2023-11-29,2023-11-29,125,171279.24,171279.24,0,22557.74,"扬州,扬州市,江苏省,中国",阴,阴,16,1,3~4级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.55,[7.55],45,20514.98,154887.38,7.89,[7.89],30,713.21,5626.57,7.89,[7.89],36,776.45,6125.11,,,0,,,8.39,[8.39],14,553.1,4640.18,,,0,,
2023-11-30,2023-11-30,104,27591.59,27591.59,0,3619.83,"扬州,扬州市,江苏省,中国",阴,晴,6,-1,3~4级,北风,<3级,西北风,星期四,,,,0,,,,,0,,,7.55,[7.55],20,1485.79,11217.27,7.89,[7.89],27,674.57,5321.43,7.89,[7.89],38,739.23,5831.3,,,0,,,8.39,[8.39],13,585.43,4911.55,,,0,,
2023-12-1,2023-12-1,111,30741.41,30741.41,0,4009.55,"扬州,扬州市,江苏省,中国",晴,晴,9,-2,<3级,北风,<3级,南风,星期五,,,,0,,,,,0,,,7.55,[7.55],18,1529.34,11546.1,7.89,[7.89],30,796.04,6279.82,7.89,[7.89],39,945.2,7456.4,,,0,,,8.39,[8.39],18,617.39,5179.51,,,0,,
2023-12-2,2023-12-2,104,27460.27,27460.27,0,3573.37,"扬州,扬州市,江苏省,中国",晴,多云,11,-2,<3级,西南风,<3级,东北风,星期六,,,,0,,,,,0,,,7.55,[7.55],24,1671.21,12616.97,7.89,[7.89],28,716.07,5648.94,7.89,[7.89],38,750.13,5917.35,,,0,,,8.39,[8.39],10,373.5,3133.39,,,0,,
2023-12-3,2023-12-3,87,22053.98,22053.98,0,2853.13,"扬州,扬州市,江苏省,中国",多云,阴,13,0,<3级,东风,<3级,东南风,星期日,,,,0,,,,,0,,,7.55,[7.55],14,1097.22,8283.79,7.89,[7.89],23,520.43,4105.56,7.89,[7.89],35,724.81,5717.76,,,0,,,8.39,[8.39],12,455.26,3819.44,,,0,,
2023-12-4,2023-12-4,129,40966.37,40966.37,0,5381.54,"扬州,扬州市,江苏省,中国",多云,多云,14,2,<3级,南风,<3级,西南风,星期一,,,,0,,,,,0,,,7.55,[7.55],36,3090.43,23332.19,7.89,[7.89],29,711.8,5615.45,7.89,[7.89],37,605.18,4773.68,,,0,,,8.39,[8.39],22,821.83,6894.81,,,0,,
2023-12-5,2023-12-5,116,29975.69,29975.69,0,3896.09,"扬州,扬州市,江苏省,中国",多云,阴,18,7,<3级,西风,<3级,西风,星期二,,,,0,,,,,0,,,7.55,[7.55],28,1884.04,14223.87,7.89,[7.89],27,734.69,5795.86,7.89,[7.89],47,750.01,5915.95,,,0,,,8.39,[8.39],11,464.28,3894.98,,,0,,
2023-12-6,2023-12-6,97,34928.78,34928.78,0,4616.08,"扬州,扬州市,江苏省,中国",晴,晴,15,3,3~4级,北风,<3级,南风,星期三,,,,0,,,,,0,,,7.5,[7.50],23,2637.3,19779.48,7.85,[7.85],26,657.34,5159.57,7.85,[7.85],31,654.52,5137.27,,,0,,,8.35,[8.35],13,548.6,4580.36,,,0,,
2023-12-7,2023-12-7,106,29606.04,29606.04,0,3844.89,"扬州,扬州市,江苏省,中国",晴,晴,20,8,3~4级,西南风,<3级,西南风,星期四,,,,0,,,,,0,,,7.5,[7.50],24,1801.65,13511.97,7.85,[7.85],27,613.42,4814.67,7.85,[7.85],35,688.78,5406.27,,,0,,,8.35,[8.35],17,689.12,5753.74,,,0,,
2023-12-8,2023-12-8,99,26948.22,26948.22,0,3538.51,"扬州,扬州市,江苏省,中国",多云,阴,23,9,3~4级,西风,<3级,南风,星期五,,,,0,,,,,0,,,7.5,[7.50],24,1697.14,12728.25,7.85,[7.85],28,692.77,5437.65,7.85,[7.85],31,648.64,5090.93,,,0,,,8.35,[8.35],12,420.15,3507.85,,,0,,
2023-12-9,2023-12-9,106,25712.12,25712.12,0,3346.89,"扬州,扬州市,江苏省,中国",多云,多云,22,11,<3级,南风,<3级,东北风,星期六,,,,0,,,,,0,,,7.5,[7.50],19,1242.85,9321.1,7.85,[7.85],27,672.87,5281.48,7.85,[7.85],39,691.86,5430.23,,,0,,,8.35,[8.35],17,657.76,5491.77,,,0,,
2023-12-10,2023-12-10,87,27383.29,27383.29,0,3592.2,"扬州,扬州市,江苏省,中国",小雨,中雨,14,6,3~4级,东北风,<3级,北风,星期日,,,,0,,,,,0,,,7.5,[7.50],18,1916.19,14371.35,7.85,[7.85],29,752,5902.53,7.85,[7.85],27,500.16,3925.72,,,0,,,8.35,[8.35],10,365.14,3048.68,,,0,,
2023-12-11,2023-12-11,88,29670.54,29670.54,0,3855.13,"扬州,扬州市,江苏省,中国",阵雨,阴,7,1,3~4级,北风,<3级,北风,星期一,,,,0,,,,,0,,,7.5,[7.50],21,1941.56,14561.52,7.85,[7.85],21,608.02,4772.38,7.85,[7.85],23,459.33,3605.09,,,0,,,8.35,[8.35],21,791.05,6604.67,,,0,,
2023-12-12,2023-12-12,116,27423.92,27423.92,0,3615.66,"扬州,扬州市,江苏省,中国",晴,多云,8,2,<3级,北风,<3级,东风,星期二,,,,0,,,,,0,,,7.5,[7.50],19,1389.18,10418.49,7.85,[7.85],40,954.45,7491.52,7.85,[7.85],42,756.44,5937.09,,,0,,,8.35,[8.35],11,395.27,3300.11,,,0,,
2023-12-13,2023-12-13,98,32136.1,32136.1,0,4221.68,"扬州,扬州市,江苏省,中国",小雨,中雨,11,10,3~4级,东南风,<3级,东南风,星期三,,,,0,,,,,0,,,7.5,[7.50],21,2172.39,16292.73,7.85,[7.85],23,675.21,5299.73,7.85,[7.85],36,771.6,6055.93,,,0,,,8.35,[8.35],14,512.79,4281.47,,,0,,
2023-12-14,2023-12-14,97,25108.69,25108.69,0,3294.39,"扬州,扬州市,江苏省,中国",小雨,中雨,13,6,<3级,北风,<3级,西北风,星期四,,,,0,,,,,0,,,7.5,[7.50],20,1227.73,9207.66,7.85,[7.85],19,494.57,3882.01,7.85,[7.85],33,698.92,5485.83,,,0,,,8.35,[8.35],22,748.03,6245.39,,,0,,
2023-12-15,2023-12-15,111,36175.39,36175.39,0,4761.94,"扬州,扬州市,江苏省,中国",雨夹雪,多云,4,-3,3~4级,西北风,<3级,西北风,星期五,,,,0,,,,,0,,,7.5,[7.50],24,2532.79,18995.5,7.85,[7.85],38,908.48,7130.75,7.85,[7.85],29,642.03,5039.23,,,0,,,8.35,[8.35],14,570.14,4760.42,,,0,,
2023-12-16,2023-12-16,112,36137.54,36137.54,0,4773.91,"扬州,扬州市,江苏省,中国",多云,多云,0,-7,3~4级,北风,<3级,北风,星期六,,,,0,,,,,0,,,7.5,[7.50],33,2588.62,19414.31,7.85,[7.85],32,889.25,6979.78,7.85,[7.85],31,723.84,5681.42,,,0,,,8.35,[8.35],11,453.93,3790.02,,,0,,
2023-12-17,2023-12-17,79,20841.7,20841.7,0,2664.14,"扬州,扬州市,江苏省,中国",多云,小雪,0,-4,<3级,东北风,<3级,东北风,星期日,,,,0,,,,,0,,,7.5,[7.50],11,789.9,5924.1,7.85,[7.85],18,515.62,4047,7.85,[7.85],29,593.09,4655.11,,,0,,,8.35,[8.35],20,736.45,6148.61,,,0,,
2023-12-18,2023-12-18,95,24759.02,24759.02,0,3190.34,"扬州,扬州市,江苏省,中国",中雪,小雪,1,-1,<3级,东风,<3级,北风,星期一,,,,0,,,,,0,,,7.5,[7.50],21,1296,9719.67,7.85,[7.85],27,783.83,6152.59,7.85,[7.85],31,567.46,4453.89,,,0,,,8.35,[8.35],15,526.37,4394.51,,,0,,
2023-12-19,2023-12-19,81,21950.86,21950.86,0,2956.61,"扬州,扬州市,江苏省,中国",小雪,多云,3,-4,<3级,北风,<3级,北风,星期二,,,,0,,,,,0,,,7.5,[7.50],10,1298.41,9737.93,7.85,[7.85],27,709.92,5572.4,7.85,[7.85],29,545.08,4278.09,,,0,,,8.35,[8.35],9,237.29,1980.9,,,0,,
2023-12-20,2023-12-20,101,35584.2,35584.2,0,4851.89,"扬州,扬州市,江苏省,中国",晴,晴,1,-7,3~4级,北风,<3级,西北风,星期三,,,,0,,,,,0,,,7.16,[7.16],24,2678.79,19179.71,7.51,[7.51],27,698.54,5245.03,7.51,[7.51],29,657.1,4933.76,,,0,,,7.99,[7.99],18,763.8,6102.3,,,0,,
2023-12-21,2023-12-21,102,28092.13,28092.13,0,3845.77,"扬州,扬州市,江苏省,中国",晴,晴,-2,-8,3~4级,北风,<3级,西北风,星期四,,,,0,,,,,0,,,7.16,[7.16],20,1504.11,10769.26,7.51,[7.51],23,610.53,4584,7.51,[7.51],36,872.47,6550.79,,,0,,,7.99,[7.99],18,740.56,5916.48,,,0,,
2023-12-22,2023-12-22,113,33810.02,33810.02,0,4687.2,"扬州,扬州市,江苏省,中国",多云,阴,-1,-5,3~4级,北风,<3级,北风,星期五,,,,0,,,,,0,,,7.16,[7.16],22,2296.48,16442.32,7.51,[7.51],28,723.61,5433.2,7.51,[7.51],34,732.85,5502.18,,,0,,,7.99,[7.99],19,752.94,6015.34,,,0,,
2023-12-23,2023-12-23,90,28471.7,28471.7,0,3836.27,"扬州,扬州市,江苏省,中国",晴,多云,3,-5,<3级,南风,<3级,西风,星期六,,,,0,,,,,0,,,7.16,[7.16],23,1845.23,13211.46,7.51,[7.51],22,629.98,4730.4,7.51,[7.51],26,612.57,4599.35,,,0,,,7.99,[7.99],18,739.79,5910.49,,,0,,
2023-12-24,2023-12-24,95,20539.88,20539.88,0,2742.53,"扬州,扬州市,江苏省,中国",晴,晴,4,-6,<3级,西风,<3级,西南风,星期日,,,,0,,,,,0,,,7.16,[7.16],10,597.27,4276.44,7.51,[7.51],34,923.16,6931.51,7.51,[7.51],39,803.29,6031.07,,,0,,,7.99,[7.99],11,410.91,3282.69,,,0,,
2023-12-25,2023-12-25,109,34255.07,34255.07,0,4660.66,"扬州,扬州市,江苏省,中国",晴,多云,6,-3,<3级,北风,<3级,东南风,星期一,,,,0,,,,,0,,,7.16,[7.16],29,2403.36,17207.82,7.51,[7.51],29,800.13,6007.73,7.51,[7.51],33,685.97,5150.51,,,0,,,7.99,[7.99],15,723.33,5778.93,,,0,,
2023-12-26,2023-12-26,90,26580.97,26580.97,0,3662.13,"扬州,扬州市,江苏省,中国",阴,多云,9,-1,<3级,东南风,<3级,东风,星期二,,,,0,,,,,0,,,7.16,[7.16],27,2040.04,14606.26,7.51,[7.51],16,410,3078.4,7.51,[7.51],29,619.71,4652.98,,,0,,,7.99,[7.99],13,506.41,4045.61,,,0,,
2023-12-27,2023-12-27,99,26291.17,26291.17,0,3571.36,"扬州,扬州市,江苏省,中国",晴,多云,11,0,<3级,东风,<3级,北风,星期三,,,,0,,,,,0,,,7.16,[7.16],13,1301.26,9316.71,7.51,[7.51],27,710.14,5332.05,7.51,[7.51],35,747.66,5613.74,,,0,,,7.99,[7.99],19,731.3,5842.42,,,0,,
2023-12-28,2023-12-28,114,34168.23,34168.23,0,4794.84,"扬州,扬州市,江苏省,中国",晴,多云,11,1,<3级,东北风,<3级,东风,星期四,,,,0,,,,,0,,,7.16,[7.16],25,2483.07,17778.29,7.51,[7.51],34,1088.13,8170.74,7.51,[7.51],39,632.69,4750.24,,,0,,,7.99,[7.99],9,370.85,2962.78,,,0,,
2023-12-29,2023-12-29,115,25816.61,25816.61,0,3595.49,"扬州,扬州市,江苏省,中国",阴,小雨,10,5,<3级,东南风,<3级,南风,星期五,,,,0,,,,,0,,,7.16,[7.16],20,1144.71,8195.79,7.51,[7.51],29,631.24,4739.45,7.51,[7.51],42,931.11,6991.18,,,0,,,7.99,[7.99],18,676.19,5402.06,,,0,,
2023-12-30,2023-12-30,98,24242.55,24242.55,0,3327.92,"扬州,扬州市,江苏省,中国",晴,晴,15,1,<3级,西风,<3级,西北风,星期六,元旦,,,0,,,,,0,,,7.16,[7.16],20,1278.06,9150.61,7.51,[7.51],26,612.86,4601.45,7.51,[7.51],33,662.18,4972.01,,,0,,,7.99,[7.99],16,656.76,5246.95,,,0,,
2023-12-31,2023-12-31,82,23513.03,23513.03,0,3209,"扬州,扬州市,江苏省,中国",晴,晴,7,-2,<3级,北风,<3级,北风,星期日,元旦,,,0,,,,,0,,,7.16,[7.16],19,1461.75,10465.98,7.51,[7.51],33,879.64,6605.01,7.51,[7.51],21,554.27,4161.81,,,0,,,7.99,[7.99],7,274.12,2190.03,,,0,,
