date,order_cnt,amount,pay_amount,discountAmount,refuelLiters,path,text_day,code_day,text_night,code_night,high,low,wc_day,wd_day,wc_night,encoded_wc_night,wd_night,week,code_week,holidays,code_holidays,encoded_holidays,305_price,encoded_305_price,encode_label_305price,encode_weight_305price,305_order_cnt,305_amount,305_discountAmount,305_refuelLiters,313_price,encoded_313_price,313_order_cnt,313_amount,313_discountAmount,313_refuelLiters
2023-8-6,1299452,401778747.6,401780584.1,7855.36,50988046.81,"南京,南京市,江苏省,中国",阴,2,雷阵雨,4,35,27,3~4级,北风,<3级,0,东北风,星期日,7,平时,1,4,7.84,0,无价格变动,0,750208,171539939.9,3138.36,21850534.26,8.34,0,393181,128041884.9,4637.9,15332598.73
2023-8-7,1318005,414908626.8,414909477.8,7274.47,52739467.74,"南京,南京市,江苏省,中国",阴,2,多云,1,33,26,3~4级,北风,<3级,0,东北风,星期一,1,平时,1,4,7.84,0,无价格变动,0,749286,172862417.6,2783.28,22019683.29,8.34,0,383414,126594750.5,4482.19,15157588.91
2023-8-8,1519962,488248702.2,488250082.4,9875.08,62184943.22,"南京,南京市,江苏省,中国",多云,1,多云,1,32,24,3~4级,北风,3~4级,1,北风,星期二,2,平时,1,4,7.84,0,无价格变动,0,856440,197859525.3,3522.92,25208734.32,8.34,0,445900,147168709,6232.75,17625601.82
2023-8-9,1772422,565945177.7,565946481,12358.13,71946170.6,"南京,南京市,江苏省,中国",阴,2,阴,2,32,25,3~4级,北风,3~4级,1,北风,星期三,3,平时,1,4,7.84,0,无价格变动,0,1004623,234120667.3,4739.85,29822617.34,8.34,0,529960,173171916.6,7589.61,20738550.54
2023-8-10,1240554,387300711.5,387301598.7,6614.11,48017967.15,"南京,南京市,江苏省,中国",多云,1,多云,1,33,25,3~4级,北风,<3级,0,北风,星期四,4,平时,1,4,8.04,2,无价格变动,0,699586,160791766.3,2697.43,19972857.23,8.55,2.1,360097,120739718.9,3871.9,14103932.43
2023-8-11,1470020,455304466.7,455305433.7,8174.28,56363392.03,"南京,南京市,江苏省,中国",多云,1,多云,1,35,25,3~4级,南风,3~4级,1,东南风,星期五,5,平时,1,4,8.04,0,无价格变动,0,832465,193399484.2,3434.37,24030676.48,8.55,0,438149,146072003.2,4722.68,17064021.41
2023-8-12,1543803,457729987.4,457730880.4,11374.45,56564251.54,"南京,南京市,江苏省,中国",多云,1,多云,1,37,27,3~4级,东南风,3~4级,1,东南风,星期六,6,平时,1,4,8.04,0,无价格变动,0,909522,206179193.1,4295.47,25619212.92,8.55,0,453398,147479246.7,7052.62,17227832.78
2023-8-13,1264213,373247734.5,373249042.7,8300.81,46111540.79,"南京,南京市,江苏省,中国",多云,1,雷阵雨,4,35,26,4~5级,北风,<3级,0,东北风,星期日,7,平时,1,4,8.04,0,无价格变动,0,752611,169565551,3183.64,21061699.57,8.55,0,370251,120083026.8,5079.2,14025398.42
2023-8-14,1453608,442362089.7,442362976.7,7929.61,54733102.12,"南京,南京市,江苏省,中国",多云,1,多云,1,33,25,3~4级,西北风,<3级,0,东北风,星期一,1,平时,1,4,8.04,0,无价格变动,0,846217,193714932.2,2958.09,24061595.31,8.55,0,419620,138840287.6,4952.46,16216682.2
2023-8-15,1227837,386454614.2,386455523.7,7871.16,47912355.16,"南京,南京市,江苏省,中国",多云,1,晴,0,32,25,3~4级,西风,<3级,0,东南风,星期二,2,平时,1,4,8.04,0,无价格变动,0,703128,162986424.7,3149.44,20246192.72,8.55,0,353164,118493620.9,4685.24,13842042.35
2023-8-16,1216282,397674113.5,397674751.7,6850.75,49348453.62,"南京,南京市,江苏省,中国",阴,2,多云,1,33,26,3~4级,西风,<3级,0,东风,星期三,3,平时,1,4,8.04,0,无价格变动,0,680016,159884759.1,2767.07,19859113.42,8.55,0,352978,119839309.2,4034.23,13998497.94
2023-8-17,1209772,384108289.6,384109216.4,7694.01,47600611.15,"南京,南京市,江苏省,中国",多云,1,晴,0,32,24,3~4级,东南风,<3级,0,东风,星期四,4,平时,1,4,8.04,0,无价格变动,0,684740,159556387.1,2985.39,19819090.38,8.55,0,354776,119173831.4,4678.74,13920154.81
2023-8-18,1239868,394976989.2,394978088.5,9049.97,48956078,"南京,南京市,江苏省,中国",雷阵雨,4,多云,1,33,25,3~4级,东南风,<3级,0,东风,星期五,5,平时,1,4,8.04,0,无价格变动,0,696653,163216402,3267.71,20281718.36,8.55,0,370926,124157954.3,5752.49,14504633.39
2023-8-19,1491921,455655186.8,455656334.2,13174.67,56403085.47,"南京,南京市,江苏省,中国",多云,1,多云,1,32,26,3~4级,东南风,3~4级,1,东南风,星期六,6,平时,1,4,8.04,0,无价格变动,0,869856,199513341.9,5019.61,24789953.91,8.55,0,439681,144342142.4,8122.37,16859816.88
2023-8-20,1506853,444181246.4,444182319.1,9077.05,54855032.9,"南京,南京市,江苏省,中国",阴,2,多云,1,32,26,3~4级,东南风,4~5级,2,东南风,星期日,7,平时,1,4,8.04,0,无价格变动,0,897880,203340112.1,3202.44,25259461.76,8.55,0,446025,144761580,5833.51,16909535.45
2023-8-21,1370085,428742520.7,428743415,8739.59,53038517.04,"南京,南京市,江苏省,中国",阴,2,中雨,8,33,25,3~4级,西南风,<3级,0,西南风,星期一,1,平时,1,4,8.04,0,无价格变动,0,785708,183032343.3,3503.24,22735423.99,8.55,0,397862,133371027.8,5219.17,15577206.2
2023-8-22,1340691,421842409.3,421843323.1,8924.38,52202576.66,"南京,南京市,江苏省,中国",多云,1,阴,2,27,24,<3级,西风,<3级,0,北风,星期二,2,平时,1,4,8.04,0,涨价前两天,-0.2,773748,181028290.5,3684.27,22489107.95,8.55,0,394652,131704602.1,5170.63,15386597.6
2023-8-23,1296241,413046992.6,413047922.5,15510.81,51179775.24,"南京,南京市,江苏省,中国",阴,2,多云,1,32,23,3~4级,北风,3~4级,1,东风,星期三,3,平时,1,4,8.04,0,涨价前一天,-0.4,733070,171085361,6050.79,21250411.76,8.55,0,382925,127839702.2,9398.28,14932306.91
2023-8-24,1368321,422165717.5,422166736.2,9333.23,52065419.47,"南京,南京市,江苏省,中国",多云,1,多云,1,32,23,<3级,东南风,3~4级,1,东风,星期四,4,平时,1,4,8.08,0.4,涨价当天,0.4,784328,178790592.4,2710.54,22097421.16,8.59,0.4,392951,130429038.3,6576.72,15164511.97
2023-8-25,1379425,438758613.2,438759760.9,8435.39,54094443.48,"南京,南京市,江苏省,中国",多云,1,阴,2,32,26,3~4级,东南风,<3级,0,东风,星期五,5,平时,1,4,8.08,0,涨价第二天,0.3,772677,181065536.8,3127.04,22388939.04,8.59,0,411772,138122669.4,5202.59,16060781.51
2023-8-26,1276088,394991493.9,394992832.9,9118.42,48654409.79,"南京,南京市,江苏省,中国",多云,1,阴,2,31,25,3~4级,东风,3~4级,1,东南风,星期六,6,平时,1,4,8.08,0,涨价第三天,0.225,733863,169124676.9,3563.99,20913549.96,8.59,0,379763,125298576.8,5514.97,14568276.62
2023-8-27,1224045,371719191.3,371720491.4,8052.59,45684467.78,"南京,南京市,江苏省,中国",阴,2,中雨,8,31,24,3~4级,东南风,5~6级,3,西风,星期日,7,平时,1,4,8.08,0,涨价第四天,0.16875,724280,168220296.7,3271.4,20792837.9,8.59,0,365850,121162740.8,4763.68,14086023.87
2023-8-28,1308659,407771372,407772287.6,8619.31,50193000.13,"南京,南京市,江苏省,中国",阵雨,3,阴,2,25,22,3~4级,西北风,3~4级,1,北风,星期一,1,平时,1,4,8.08,0,无价格变动,0,761674,179049465.5,3323.48,22129244.15,8.59,0,384357,128654252.2,5212.85,14954849.79
2023-8-29,1179237,372120969,372121965.1,8188.89,45931543.56,"南京,南京市,江苏省,中国",阴,2,阴,2,28,22,3~4级,北风,3~4级,1,北风,星期二,2,平时,1,4,8.08,0,无价格变动,0,677115,156834609.3,3188.59,19389026.8,8.59,0,342640,114577106.8,4963.46,13323664.01
2023-8-30,1332375,407295066.3,407295965.2,12019.55,50132674.58,"南京,南京市,江苏省,中国",阴,2,阴,2,24,20,<3级,南风,<3级,0,北风,星期三,3,平时,1,4,8.08,0,无价格变动,0,781070,180170497,4973.55,22269944.53,8.59,0,390475,129499510.9,6993.59,15057070.87
2023-8-31,1414617,428734338,428735242.8,9395.57,52871841.7,"南京,南京市,江苏省,中国",阴,2,多云,1,28,19,3~4级,东南风,3~4级,1,东风,星期四,4,平时,1,4,8.08,0,无价格变动,0,821764,184769404.6,3573.2,22839632.35,8.59,0,400055,131485129.8,5765.95,15288150.34
2023-9-1,1284196,402852339.2,402853311.9,7830.62,49649721.23,"南京,南京市,江苏省,中国",阴,2,多云,1,29,20,3~4级,东风,4~5级,2,东北风,星期五,5,平时,1,4,8.08,0,无价格变动,0,728680,168929543.4,2743.03,20889802.91,8.59,0,380789,127016878.8,5072.59,14770366.12
2023-9-2,1340898,406711623,406712865,8939.97,50061547.52,"南京,南京市,江苏省,中国",多云,1,多云,1,29,22,3~4级,东风,3~4级,1,东风,星期六,6,平时,1,4,8.08,0,无价格变动,0,776911,176187007,3164.19,21791379.45,8.59,0,396185,129588457.9,5684.39,15072354.44
2023-9-3,1125847,339508379.1,339509746.9,8459.12,41821053.31,"南京,南京市,江苏省,中国",阴,2,阴,2,29,23,3~4级,北风,3~4级,1,东北风,星期日,7,平时,1,4,8.08,0,无价格变动,0,657402,148124932,3157.27,18312782.09,8.59,0,333545,108730108,5256.39,12643685.41
2023-9-4,1093178,348665210.7,348666134.8,7397.12,43042260.01,"南京,南京市,江苏省,中国",阵雨,3,多云,1,30,24,3~4级,北风,3~4级,1,东北风,星期一,1,平时,1,4,8.08,0,无价格变动,0,615842,142615625.2,2590.11,17631412.88,8.59,0,314388,105957341.8,4807.01,12322651.87
2023-9-5,1380860,436145922.2,436146831.7,11601.15,53891560.4,"南京,南京市,江苏省,中国",小雨,7,多云,1,31,24,3~4级,东风,3~4级,1,东北风,星期二,2,平时,1,4,8.08,0,无价格变动,0,778373,177954914,4585.62,22001172.41,8.59,0,395338,132132692.6,6978.31,15366434.73
2023-9-6,1226732,401212149.5,401213116.7,8050.56,49616461.73,"南京,南京市,江苏省,中国",阴,2,多云,1,30,23,<3级,东风,<3级,0,东风,星期三,3,平时,1,4,8.08,0,无价格变动,0,679751,158208923.9,2939.95,19555919.77,8.59,0,354389,120003414.6,5038.41,13954480.36
2023-9-7,1471634,460954168.2,460955088.2,11681.3,56837754.08,"南京,南京市,江苏省,中国",多云,1,晴,0,32,23,3~4级,东南风,<3级,0,东风,星期四,4,平时,1,4,8.08,0,无价格变动,0,832321,191549585,4788.58,23678313.54,8.59,0,429179,143813368.3,6851.53,16722021.16
2023-9-8,1224774,394148551.4,394149376.2,8152.36,48461859.27,"南京,南京市,江苏省,中国",阴,2,晴,0,31,23,3~4级,东南风,3~4级,1,东风,星期五,5,平时,1,4,8.08,0,无价格变动,0,674146,156260349.5,3073.68,19323374.99,8.59,0,345443,115466672.5,5078.68,13427646.91
2023-9-9,1135602,358426510.1,358427602.2,7922.2,44261969.91,"南京,南京市,江苏省,中国",晴,0,晴,0,31,22,3~4级,东南风,<3级,0,东风,星期六,6,平时,1,4,8.08,0,无价格变动,0,646698,148486924.5,3172.75,18361650.26,8.59,0,334504,110689101.3,4664.33,12871196.44
2023-9-10,1394117,417495809.1,417497288.9,9650.77,51409501,"南京,南京市,江苏省,中国",多云,1,多云,1,31,24,3~4级,东南风,<3级,0,东风,星期日,7,平时,1,4,8.08,0,无价格变动,0,812069,181775417.7,3790.6,22472492.28,8.59,0,416248,134738347.8,5816.65,15668279.66
2023-9-11,1125503,364538310.2,364539258.1,7300.38,45045259.74,"南京,南京市,江苏省,中国",小雨,7,中雨,8,31,24,3~4级,东南风,<3级,0,东北风,星期一,1,平时,1,4,8.08,0,无价格变动,0,628601,146320162.8,2611.48,18089116.42,8.59,0,323879,109743450.9,4677.86,12760882.29
2023-9-12,1092757,356375500.2,356376249.8,6656.74,44055705.87,"南京,南京市,江苏省,中国",雷阵雨,4,大雨,9,27,23,3~4级,北风,3~4级,1,东北风,星期二,2,平时,1,4,8.08,0,无价格变动,0,618238,145912169.2,2561.13,18040367.29,8.59,0,313836,106989479.6,4074,12441309.48
2023-9-13,1176450,381280934.7,381281897.5,8329.56,47039461.79,"南京,南京市,江苏省,中国",小雨,7,阴,2,22,21,3~4级,北风,4~5级,2,北风,星期三,3,平时,1,4,8.08,0,无价格变动,0,676215,160956943.6,2716.47,19894596.55,8.59,0,343949,116988263.2,5550.25,13601925.56
2023-9-14,1168469,380681734.4,380682751.2,8340.96,47052938.93,"南京,南京市,江苏省,中国",阴,2,阴,2,25,21,3~4级,北风,<3级,0,北风,星期四,4,平时,1,4,8.08,0,无价格变动,0,657937,154143539.6,3216.14,19052365.36,8.59,0,338803,115050982.9,5058.87,13378522.96
2023-9-15,1172685,380001132.8,380002054.4,8913.62,46901559.4,"南京,南京市,江苏省,中国",阴,2,阵雨,3,25,22,<3级,东南风,<3级,0,北风,星期五,5,平时,1,4,8.08,0,无价格变动,0,663208,157601686.4,2979.18,19490787.69,8.59,0,353259,119893060.4,5907.58,13944363.04
2023-9-16,1288454,406027282,406028824.5,9418.25,50099980.7,"南京,南京市,江苏省,中国",中雨,8,多云,1,26,21,<3级,东风,<3级,0,东南风,星期六,6,平时,1,4,8.08,0,无价格变动,0,741348,171714539.1,4185.05,21236561.44,8.59,0,386212,128104738.9,5176.38,14898696.71
2023-9-17,1504248,459337288.5,459338970,14820.62,56562058.45,"南京,南京市,江苏省,中国",多云,1,晴,0,30,23,<3级,南风,<3级,0,东南风,星期日,7,平时,1,4,8.08,0,无价格变动,0,872642,198919643.9,6827.8,24592382.37,8.59,0,453129,147858679.5,7897.31,17195898.06
2023-9-18,1377627,446788387.4,446789507.1,9292.08,55155196.46,"南京,南京市,江苏省,中国",多云,1,多云,1,32,25,3~4级,东南风,3~4级,1,东南风,星期一,1,平时,1,4,8.08,0,无价格变动,0,773524,181691688.2,3846.69,22464451.91,8.59,0,400315,135590352.4,5366.1,15769746.06
2023-9-19,1830826,608562675.5,608563953.8,12587.38,74978146.62,"南京,南京市,江苏省,中国",雷阵雨,4,雷阵雨,4,32,25,<3级,东南风,4~5级,2,西风,星期二,2,平时,1,4,8.08,0,涨价前两天,-1.55,1026791,250131517.3,4376.09,30923272.2,8.59,0,559601,190370045.5,8096.38,22138520.78
2023-9-20,1967133,660760512.7,660762025.9,13504.15,81473486.17,"南京,南京市,江苏省,中国",阵雨,3,阴,2,26,21,3~4级,北风,4~5级,2,北风,星期三,3,平时,1,4,8.08,0,涨价前一天,-3.1,1110168,271220790.2,5294.22,33525765.62,8.59,0,601099,200730309.4,8133.68,23340508.99
2023-9-21,1085841,351332226.3,351333068.9,6112.79,41736494.45,"南京,南京市,江苏省,中国",小雨,7,阴,2,21,19,3~4级,北风,<3级,0,东北风,星期四,4,平时,1,4,8.39,3.1,涨价当天,3.1,599001,142116196.1,2366.88,16917573.64,8.92,3.3,315810,110645547.8,3736.86,12389968.71
2023-9-22,1109409,362095244.7,362096187.7,6584.5,43122990.66,"南京,南京市,江苏省,中国",阵雨,3,阵雨,3,22,18,3~4级,东风,3~4级,1,东北风,星期五,5,平时,1,4,8.39,0,涨价第二天,2.325,614465,145555612.6,2386.55,17333179.12,8.92,0,323563,112742949.3,4186.38,12625570.63
2023-9-23,1200176,383405931.6,383407563.4,12019.06,45560109.71,"南京,南京市,江苏省,中国",小雨,7,小雨,7,19,18,3~4级,东风,4~5级,2,东北风,星期六,6,平时,1,4,8.39,0,涨价第三天,1.74375,685002,161764087.3,4892.58,19264449.38,8.92,0,350362,120414525,7082.15,13483762.23
2023-9-24,1107582,356412637.5,356414023.5,7777.28,42338773.57,"南京,南京市,江苏省,中国",小雨,7,阴,2,23,20,3~4级,东风,<3级,0,北风,星期日,7,平时,1,4,8.39,0,涨价第四天,1.3078125,631044,148822970.1,2845.24,17718694.88,8.92,0,328914,113057759.2,4913.61,12660539.61
2023-9-25,1314652,423011201.9,423012154.8,7423.21,50300396.96,"南京,南京市,江苏省,中国",阴,2,多云,1,26,21,3~4级,北风,<3级,0,北风,星期一,1,平时,1,4,8.39,0,无价格变动,0,741418,174530489.9,2799.18,20779738.95,8.92,0,377184,130212888.3,4573.53,14581283.46
2023-9-26,1336420,449385977.1,449386930,6914.16,53470129.18,"南京,南京市,江苏省,中国",阴,2,阴,2,27,20,<3级,北风,<3级,0,北风,星期二,2,平时,1,4,8.39,0,无价格变动,0,731304,175520268.3,2157.75,20900766.57,8.92,0,387637,135803790.7,4700.63,15210126.05
2023-9-27,1496725,493372443.8,493373640.2,9274.39,58555260.61,"南京,南京市,江苏省,中国",多云,1,多云,1,27,22,<3级,西北风,<3级,0,东北风,星期三,3,平时,1,4,8.39,0,无价格变动,0,831549,201735323.4,3323.85,24014121.95,8.92,0,444817,155048286.5,5903.95,17361707.43
2023-9-28,1818880,576703508.6,576705714,10242.33,67996518.49,"南京,南京市,江苏省,中国",阴,2,阴,2,27,22,3~4级,北风,3~4级,1,东风,星期四,4,平时,1,4,8.39,0,无价格变动,0,1050291,257753155.6,3874.56,30682031.48,8.92,0,564339,193459975.3,6267.77,21663620.36
2023-9-29,1718256,497588770,497590681.5,9213.11,58366211.63,"南京,南京市,江苏省,中国",阴,2,小雨,7,29,20,3~4级,东风,<3级,0,北风,星期五,5,国庆,6,5,8.39,0,无价格变动,0,1074364,258013899.3,3195.06,30717286.78,8.92,0,528693,173427186.1,5925.12,19420540.72
2023-9-30,1299860,387606532.9,387607990,7618.11,45561410.3,"南京,南京市,江苏省,中国",阴,2,多云,1,23,18,3~4级,北风,3~4级,1,东北风,星期六,6,国庆,6,5,8.39,0,无价格变动,0,786100,188465258.6,3052.09,22441000.26,8.92,0,406333,135303231.8,4522.91,15150910.1
2023-10-1,1252976,368000607.6,368001988.1,1380.53,43195813.88,"南京,南京市,江苏省,中国",阴,2,多云,1,26,18,3~4级,东风,3~4级,1,东风,星期日,7,国庆,6,5,8.39,0,无价格变动,0,757286,179309637.2,530.84,21345341.22,8.92,0,399033,132560940.1,839.38,14843810.28
2023-10-2,1462914,430300515.1,430301734.4,1219.32,50546962.88,"南京,南京市,江苏省,中国",阴,2,小雨,7,22,19,3~4级,东南风,3~4级,1,东风,星期一,1,国庆,6,5,8.39,0,无价格变动,0,884370,209653631,487.69,24955781.89,8.92,0,459652,152914367.8,717.44,17122612.15
2023-10-3,1285489,384310466.8,384311661.2,1194.47,45236531.09,"南京,南京市,江苏省,中国",小雨,7,阴,2,18,17,<3级,东风,3~4级,1,东北风,星期二,2,国庆,6,5,8.39,0,无价格变动,0,768684,183674584.8,310.14,21865241.28,8.92,0,404709,134918741.1,852.25,15108830.46
2023-10-4,1664099,505637297.2,505638807.2,1510.01,59555069.89,"南京,南京市,江苏省,中国",阴,2,多云,1,25,18,3~4级,北风,3~4级,1,东北风,星期三,3,国庆,6,5,8.39,0,无价格变动,0,989379,238108359.9,378.74,28343275.85,8.92,0,523174,174904571,1085.44,19584715.92
2023-10-5,1363819,422758114,422759727.9,1613.92,49989348.86,"南京,南京市,江苏省,中国",多云,1,多云,1,24,15,3~4级,东风,3~4级,1,东北风,星期四,4,国庆,6,5,8.39,0,无价格变动,0,793331,187693725.7,402.79,22341791.05,8.92,0,417876,139156487.7,1191.63,15581917.44
2023-10-6,1434265,436158161.2,436159514.4,1353.26,51629618.4,"南京,南京市,江苏省,中国",多云,1,小雨,7,23,16,3~4级,东风,4~5级,2,东北风,星期五,5,国庆,6,5,8.39,0,无价格变动,0,856030,200859046.6,498.05,23914388.99,8.92,0,418373,138473330.1,843.21,15506943.71
2023-10-7,1162856,380280149.9,380281135.5,985.54,45231075.24,"南京,南京市,江苏省,中国",中雨,8,小雨,7,16,13,3~4级,北风,3~4级,1,东北风,星期六,6,平时,1,4,8.39,0,无价格变动,0,663489,159062116.4,361.02,18940038.18,8.92,0,335386,115714936.8,624.52,12956331.52
2023-10-8,1106936,365022484.2,365023317.8,833.52,43511586.96,"南京,南京市,江苏省,中国",阴,2,阴,2,20,14,<3级,北风,3~4级,1,北风,星期日,7,平时,1,4,8.39,0,无价格变动,0,618158,144513064.1,276,17204122.08,8.92,0,318927,108803407.3,548.52,12183555.28
2023-10-9,1187975,381178518.6,381179299.5,780.95,45474641.57,"南京,南京市,江苏省,中国",阴,2,阴,2,24,15,3~4级,北风,<3级,0,北风,星期一,1,平时,1,4,8.39,0,降价前两天,0.35,664453,151528055.7,244.36,18038047.37,8.92,0,332728,112233005.4,500.79,12566729.85
2023-10-10,1161805,373577271.4,373578076.5,805.14,44676627.85,"南京,南京市,江苏省,中国",多云,1,多云,1,21,14,3~4级,北风,3~4级,1,东北风,星期二,2,平时,1,4,8.39,0,降价前一天,0.7,646480,148808733.1,216.54,17715609.59,8.92,0,330170,111683615.4,588.6,12505100.85
2023-10-11,1181751,405233185.5,405234182.6,997.16,48833828.71,"南京,南京市,江苏省,中国",多云,1,多云,1,23,14,<3级,北风,<3级,0,东北风,星期三,3,平时,1,4,8.32,-0.7,降价当天,-0.7,648639,154981262.9,359.8,18605472.87,8.85,-0.7,339507,117942335.5,581.96,13312006.44
2023-10-12,1096382,372459377.2,372460359.9,982.7,44863641.42,"南京,南京市,江苏省,中国",阴,2,阴,2,23,17,3~4级,东南风,<3级,0,东风,星期四,4,平时,1,4,8.32,0,降价第一天,-0.525,600208,142430651.5,212.19,17096895.89,8.85,0,317552,109838530.2,736.71,12397537.94
2023-10-13,1390694,445609060.1,445610095.4,893.7,53541870.79,"南京,南京市,江苏省,中国",阴,2,多云,1,24,14,3~4级,北风,3~4级,1,西风,星期五,5,平时,1,4,8.32,0,降价第二天,-0.39375,783147,181926660.4,392.15,21845655.52,8.85,0,399922,135573512.9,451.88,15301815.52
2023-10-14,1104616,358390373.3,358391813.3,1439.95,43063433.51,"南京,南京市,江苏省,中国",多云,1,晴,0,24,14,<3级,西北风,<3级,0,西南风,星期六,6,平时,1,4,8.32,0,降价第三天,-0.2953125,617363,143867422.8,454.53,17275722.51,8.85,0,324599,109545282.7,947.06,12363924.75
2023-10-15,1053821,331529465.1,331530951.7,1486.64,39743210.86,"南京,南京市,江苏省,中国",晴,0,晴,0,26,15,<3级,西风,<3级,0,东北风,星期日,7,平时,1,4,8.32,0,无价格变动,0,600518,137932360.2,466.56,16557854.33,8.85,0,314259,104671852.5,952.71,11813784.25
2023-10-16,1091604,365789901.9,365790815.2,913.29,43962410.93,"南京,南京市,江苏省,中国",晴,0,晴,0,26,14,<3级,东南风,<3级,0,东风,星期一,1,平时,1,4,8.32,0,无价格变动,0,598131,141670780.3,253.65,17007121.09,8.85,0,315644,108999985.9,635.78,12302058.92
