date,order_cnt,amount,pay_amount,discountAmount,refuelLiters,path,text_day,code_day,text_night,code_night,high,low,wc_day,wd_day,wc_night,encoded_wc_night,wd_night,week,code_week,holidays,code_holidays,encoded_holidays,305_price,encoded_305_price,encode_label_305price,encode_weight_305price,305_order_cnt,305_amount,305_discountAmount,305_refuelLiters,313_price,encoded_313_price,313_order_cnt,313_amount,313_discountAmount,313_refuelLiters
2023-10-17,1075362,354604859,354605689.3,830.25,42654530.35,"南京,南京市,江苏省,中国",晴,0,晴,0,26,15,3~4级,东南风,3~4级,1,东南风,星期二,2,平时,1,4,8.32,0,无价格变动,0,594973,139128888.2,214.86,16707384.22,8.85,0,306649,104865670.7,604.92,11839094.48
2023-10-18,1045483,347100152.8,347101317.2,872.42,41773493.41,"南京,南京市,江苏省,中国",晴,0,晴,0,27,16,<3级,东南风,3~4级,1,东风,星期三,3,平时,1,4,8.32,0,无价格变动,0,576516,134585547.8,289.71,16156324.36,8.85,0,296750,101539227.1,545.98,11460899.96
2023-10-19,1239270,401398720.2,401399528.7,808.58,48199585.74,"南京,南京市,江苏省,中国",小雨,7,小雨,7,26,13,4~5级,北风,4~5级,2,北风,星期四,4,平时,1,4,8.32,0,无价格变动,0,693384,161581260.7,186.42,19397304.85,8.85,0,356281,121491819.2,586.88,13712364.47
2023-10-20,1381203,446238356.6,446239322.9,966.31,53532329.3,"南京,南京市,江苏省,中国",晴,0,晴,0,20,9,3~4级,北风,3~4级,1,北风,星期五,5,平时,1,4,8.32,0,无价格变动,0,772061,180755940.5,251.65,21704276.01,8.85,0,405898,137357286.6,681.63,15503597.6
2023-10-21,1227620,398410538.4,398411830.4,1292,47834202.87,"南京,南京市,江苏省,中国",晴,0,多云,1,21,9,<3级,东风,<3级,0,东风,星期六,6,平时,1,4,8.32,0,无价格变动,0,684928,159890372.3,418.23,19198672.03,8.85,0,362162,121775767.8,847.09,13744483.94
2023-10-22,1099633,345778327.1,345779935,1607.91,41458436.03,"南京,南京市,江苏省,中国",晴,0,晴,0,23,12,<3级,东南风,<3级,0,东风,星期日,7,平时,1,4,8.32,0,无价格变动,0,623497,143055847.3,488.84,17176006.4,8.85,0,329325,109243104.6,1076.43,12331022.69
2023-10-23,1382789,453349568,453350753.2,1185.18,54406186.96,"南京,南京市,江苏省,中国",晴,0,晴,0,24,12,<3级,东南风,3~4级,1,东南风,星期一,1,平时,1,4,8.32,0,降价前两天,0.3,757623,177934843.9,304.85,21363832.33,8.85,0,403827,138262330.7,803.05,15604976.52
2023-10-24,1086712,354953981.8,354954656,670.18,42710977.06,"南京,南京市,江苏省,中国",晴,0,多云,1,26,15,<3级,西风,<3级,0,东南风,星期二,2,平时,1,4,8.32,0,降价前一天,0.6,597474,138200303.6,235.1,16594904.17,8.85,0,309287,105230401.1,423.6,11879392.45
2023-10-25,1440625,478892524.4,478893468.3,943.92,57997099.05,"南京,南京市,江苏省,中国",阴,2,多云,1,24,14,<3级,东南风,<3级,0,西北风,星期三,3,平时,1,4,8.26,-0.6,降价当天,-0.6,798648,186377084,234.59,22536407.97,8.79,-0.6,413628,140529510,675.62,15969040.83
2023-10-26,1132459,379512931.1,379513823.3,892.18,46002855.9,"南京,南京市,江苏省,中国",晴,0,多云,1,27,15,<3级,东南风,<3级,0,东风,星期四,4,平时,1,4,8.26,0,降价第一天,-0.45,621347,146131318.1,200.86,17671742.13,8.79,0,326438,111775866.4,629.69,12702085.92
2023-10-27,1319223,429024376.2,429025504.1,1127.83,51865200.39,"南京,南京市,江苏省,中国",多云,1,阴,2,24,15,3~4级,东风,<3级,0,东风,星期五,5,平时,1,4,8.26,0,降价第二天,-0.3375,730128,171498931.4,257.13,20745638.13,8.79,0,394420,133926715.8,802.53,15220253.4
2023-10-28,1270897,404382421.9,404383713.2,1291.25,48885836.55,"南京,南京市,江苏省,中国",多云,1,多云,1,24,14,3~4级,东南风,3~4级,1,东南风,星期六,6,平时,1,4,8.26,0,降价第三天,-0.253125,717482,165836935.2,470.24,20061904.7,8.79,0,374222,124778039.4,695.08,14179444.2
2023-10-29,1089435,341091420.1,341093057,1636.84,41190701.27,"南京,南京市,江苏省,中国",多云,1,晴,0,25,14,3~4级,东风,<3级,0,东南风,星期日,7,平时,1,4,8.26,0,无价格变动,0,619803,141651670,372.01,17132229,8.79,0,326104,107752011.7,1177.08,12245588.46
2023-10-30,1061295,350328918.8,350329956,1037.25,42410399.8,"南京,南京市,江苏省,中国",阴,2,晴,0,25,15,<3级,南风,<3级,0,东南风,星期一,1,平时,1,4,8.26,0,无价格变动,0,584771,137083808,290.37,16578282.98,8.79,0,308214,105303591.4,746.58,11966937.22
2023-10-31,1230823,398911506.1,398912371.8,865.67,48384431.88,"南京,南京市,江苏省,中国",晴,0,多云,1,28,16,<3级,东南风,<3级,0,南风,星期二,2,平时,1,4,8.26,0,无价格变动,0,684232,158175656,154.84,19131596.22,8.79,0,351607,118821076.9,677.5,13504888.08
2023-11-1,1061270,350358429.9,350359119.9,689.99,42466252.51,"南京,南京市,江苏省,中国",晴,0,晴,0,28,15,3~4级,南风,<3级,0,东南风,星期三,3,平时,1,4,8.26,0,无价格变动,0,585705,136846708.8,250,16547008.95,8.79,0,302843,103356745,439.99,11745537.12
2023-11-2,1207646,390130957.6,390131871.1,913.56,47232653.47,"南京,南京市,江苏省,中国",晴,0,多云,1,27,16,3~4级,西南风,3~4级,1,南风,星期四,4,平时,1,4,8.26,0,无价格变动,0,670454,156553439.3,253.96,18930441.5,8.79,0,345864,117145196.6,616.34,13312446.79
2023-11-3,1152446,377100566.3,377114329.9,13763.61,45594589.7,"南京,南京市,江苏省,中国",多云,1,多云,1,28,17,<3级,东南风,<3级,0,东风,星期五,5,平时,1,4,8.26,0,无价格变动,0,632086,148515221.3,329.94,17967525.1,8.79,0,342532,116064536.2,552.53,13190984.88
2023-11-4,1110151,357828646.1,357834360.9,5714.86,43258803.82,"南京,南京市,江苏省,中国",阴,2,多云,1,25,17,3~4级,东风,3~4级,1,东南风,星期六,6,平时,1,4,8.26,0,无价格变动,0,622397,144848934.1,366.72,17522644.69,8.79,0,327725,110126478.8,955.5,12515253.74
2023-11-5,1220088,372186661.5,372187868.8,1207.34,44748863.34,"南京,南京市,江苏省,中国",中雨,8,小雨,7,24,11,3~4级,西风,5~6级,3,西北风,星期日,7,平时,1,4,8.26,0,无价格变动,0,713338,165036082.1,381.46,19957724.37,8.79,0,371054,123328719.4,797.1,14014202.41
2023-11-6,1226280,398305419.2,398306264.7,845.47,48138081.44,"南京,南京市,江苏省,中国",晴,0,晴,0,16,6,3~4级,西风,3~4级,1,东北风,星期一,1,平时,1,4,8.26,0,降价前两天,0.55,683063,159869819.6,211.73,19329987.88,8.79,0,354875,120650768.6,582.81,13709606.72
2023-11-7,1053666,340654849.4,340655552.9,703.52,41220829.8,"南京,南京市,江苏省,中国",晴,0,多云,1,19,11,3~4级,东南风,3~4级,1,东南风,星期二,2,平时,1,4,8.26,0,降价前一天,1.1,579860,135085407.6,163.44,16337219.98,8.79,0,302513,102741668.1,508.68,11675528.72
2023-11-8,1150579,393027073.3,393028139.6,1066.32,48328651.44,"南京,南京市,江苏省,中国",多云,1,多云,1,22,12,<3级,南风,3~4级,1,东南风,星期三,3,平时,1,4,8.15,-1.1,降价当天,-1.1,624990,148874232.1,254.36,18244672.92,8.67,-1.2,334637,114501673.4,757.41,13192502.01
2023-11-9,1169850,383818567.9,383819670.1,1102.26,47133840.04,"南京,南京市,江苏省,中国",中雨,8,小雨,7,19,11,3~4级,北风,4~5级,2,东北风,星期四,4,平时,1,4,8.15,0,降价第一天,-0.825,653189,153512871.8,365.74,18813993.99,8.67,0,335556,114109420.3,669.96,13146369.97
2023-11-10,1198466,389112152.5,389113426,1273.49,47630607.53,"南京,南京市,江苏省,中国",小雨,7,多云,1,13,10,3~4级,东北风,3~4级,1,东北风,星期五,5,平时,1,4,8.15,0,降价第二天,-0.61875,669925,159787695.4,366.92,19586393.33,8.67,0,360006,121945746.5,877.69,14050020.68
2023-11-11,1126265,356606856.2,356608282.3,1426.09,43653509.85,"南京,南京市,江苏省,中国",阴,2,小雨,7,14,6,3~4级,北风,3~4级,1,北风,星期六,6,平时,1,4,8.15,0,降价第三天,-0.4640625,641951,149979098.9,477.49,18385286.27,8.67,0,331859,110739899.5,939.6,12759295.45
2023-11-12,1333599,402635413.3,402636842.3,1428.95,49095825.88,"南京,南京市,江苏省,中国",阴,2,小雨,7,11,6,3~4级,北风,3~4级,1,北风,星期日,7,平时,1,4,8.15,0,无价格变动,0,779614,179160145.6,363.8,21953530.37,8.67,0,403161,131862225.8,1027.16,15191510.42
2023-11-13,1319282,418258433,418259312.2,879.15,51140351.63,"南京,南京市,江苏省,中国",多云,1,多云,1,11,2,3~4级,西北风,<3级,0,东风,星期一,1,平时,1,4,8.15,0,无价格变动,0,747233,176184715,236.04,21589115.62,8.67,0,381859,128871139.9,643.11,14846235.12
2023-11-14,1093103,356116687.4,356117660.5,973.14,43699889.97,"南京,南京市,江苏省,中国",晴,0,晴,0,12,2,<3级,西风,<3级,0,东风,星期二,2,平时,1,4,8.15,0,无价格变动,0,605527,142079793.3,231.28,17414454.11,8.67,0,314540,106475621.1,693.08,12269389.55
2023-11-15,1074397,350430052.4,350430856.7,804.25,43030875.18,"南京,南京市,江苏省,中国",多云,1,小雨,7,15,7,<3级,东南风,4~5级,2,西风,星期三,3,平时,1,4,8.15,0,无价格变动,0,596151,139087127.3,198.59,17044704.83,8.67,0,307348,103648662.3,605.66,11941183.04
2023-11-16,1140872,379283925.5,379284609.7,684.23,46565588.95,"南京,南京市,江苏省,中国",多云,1,晴,0,14,4,3~4级,西北风,3~4级,1,西风,星期四,4,平时,1,4,8.15,0,无价格变动,0,627839,148820644.4,265.77,18238278.57,8.67,0,330880,112762732.1,383.03,12991507.82
2023-11-17,1354790,427292942,427294091.6,1149.64,52280177.01,"南京,南京市,江苏省,中国",晴,0,晴,0,14,1,3~4级,西北风,3~4级,1,西北风,星期五,5,平时,1,4,8.15,0,无价格变动,0,752679,174465727.5,346.28,21389736.15,8.67,0,405192,134280076.3,789.53,15474589.45
2023-11-18,1183224,372728645.2,372730254,1608.82,45626845.98,"南京,南京市,江苏省,中国",晴,0,晴,0,14,5,<3级,西南风,<3级,0,南风,星期六,6,平时,1,4,8.15,0,无价格变动,0,658699,151019327.6,364.5,18515658.49,8.67,0,354691,116641608,1199.24,13441295.55
2023-11-19,1158292,357352969.1,357354395.8,1426.73,43763235.58,"南京,南京市,江苏省,中国",晴,0,晴,0,20,5,3~4级,西风,<3级,0,西北风,星期日,7,平时,1,4,8.15,0,无价格变动,0,655197,147730616.5,500.27,18108984.66,8.67,0,345487,112031774.6,891.12,12910752.72
2023-11-20,1052080,326676039.4,326676831.4,791.96,40026230.32,"南京,南京市,江苏省,中国",多云,1,晴,0,20,7,<3级,东南风,<3级,0,东南风,星期一,1,平时,1,4,8.15,0,降价前两天,1.35,585107,131963754.7,296.95,16175068.01,8.67,0,303925,99766815.2,466.84,11496771.55
2023-11-21,1026377,311354986.7,311355581.7,594.95,38162502.6,"南京,南京市,江苏省,中国",晴,0,晴,0,22,8,<3级,东南风,3~4级,1,东南风,星期二,2,平时,1,4,8.15,0,降价前一天,2.7,567116,126044409.3,115.77,15452431.13,8.67,0,295834,96384518.11,449.18,11108548.98
2023-11-22,1235751,412903328.7,412904077.2,748.45,52541230.93,"南京,南京市,江苏省,中国",多云,1,多云,1,23,10,3~4级,西南风,3~4级,1,西北风,星期三,3,平时,1,4,7.88,-2.7,降价当天,-2.7,685857,162510303.4,191.39,20603628.95,8.38,-2.9,357924,119944208.3,533.61,14301414.94
2023-11-23,1079058,351786220.7,351787048.5,827.84,44711635.09,"南京,南京市,江苏省,中国",晴,0,晴,0,17,2,3~4级,北风,4~5级,2,北风,星期四,4,平时,1,4,7.88,0,降价第一天,-2.025,597753,139213790,254.06,17648678.61,8.38,0,313538,104664931.2,560.87,12478163.25
2023-11-24,1182476,379296247.7,379296859.1,611.39,48094739.78,"南京,南京市,江苏省,中国",晴,0,多云,1,11,4,3~4级,北风,<3级,0,东风,星期五,5,平时,1,4,7.88,0,降价第二天,-1.51875,657169,154243551.7,169.45,19559177.18,8.38,0,353141,117241524.6,430.68,13977305.98
2023-11-25,1323595,403363489.3,403364566.2,1076.86,51010831.51,"南京,南京市,江苏省,中国",晴,0,阴,2,14,8,3~4级,东南风,3~4级,1,东南风,星期六,6,平时,1,4,7.88,0,降价第三天,-1.1390625,762027,174456752.3,429.78,22122895.56,8.38,0,393058,127343995.6,616.76,15181595.09
2023-11-26,1087531,329213605.9,329214802.3,1196.4,41637825.12,"南京,南京市,江苏省,中国",阴,2,阴,2,11,5,<3级,西北风,<3级,0,西南风,星期日,7,平时,1,4,7.88,0,无价格变动,0,632744,143906501.8,436.81,18246367.95,8.38,0,323461,104522833.6,722.95,12461487.27
2023-11-27,1088349,348542798.8,348543395.8,597.05,44198054.91,"南京,南京市,江苏省,中国",晴,0,晴,0,17,5,3~4级,西北风,4~5级,2,西北风,星期一,1,平时,1,4,7.88,0,无价格变动,0,602496,140336696.3,122.11,17791787.41,8.38,0,319936,106745953.3,442.39,12725822.32
2023-11-28,1036039,331565667,331566405.5,738.43,42093257.13,"南京,南京市,江苏省,中国",多云,1,多云,1,15,7,3~4级,东南风,<3级,0,东南风,星期二,2,平时,1,4,7.88,0,无价格变动,0,575360,132884132.4,194.94,16849841.2,8.38,0,300688,100060161.2,463.26,11931216.37
2023-11-29,1032897,331897948.8,331898728.7,779.83,42153601.87,"南京,南京市,江苏省,中国",阴,2,多云,1,16,2,3~4级,北风,5~6级,3,北风,星期三,3,平时,1,4,7.88,0,无价格变动,0,572227,132260654.3,270.49,16767100.99,8.38,0,299222,99411785.8,477.52,11851511.5
2023-11-30,1104322,357062147.4,357062912,764.65,45309561.32,"南京,南京市,江苏省,中国",阴,2,多云,1,6,-1,3~4级,北风,4~5级,2,北风,星期四,4,平时,1,4,7.88,0,无价格变动,0,612230,142929739.8,234.37,18118178.71,8.38,0,320541,106921178.2,506.44,12744883.61
2023-12-1,1192245,376640122.8,376640966,843.12,47623979.95,"南京,南京市,江苏省,中国",晴,0,多云,1,9,0,<3级,西北风,<3级,0,东南风,星期五,5,平时,1,4,7.88,0,无价格变动,0,668749,156403655.9,238.33,19831269.69,8.38,0,358089,118553332.4,557.65,14134252.52
2023-12-2,1108960,342967110.1,342968194.8,1084.64,43367012.91,"南京,南京市,江苏省,中国",晴,0,多云,1,11,1,<3级,东南风,<3级,0,东风,星期六,6,平时,1,4,7.88,0,无价格变动,0,632877,145644186.3,282.92,18468482.33,8.38,0,330381,107687429.1,743.68,12838940.32
2023-12-3,1085686,325914532.1,325915454.2,922.17,41131680.05,"南京,南京市,江苏省,中国",多云,1,多云,1,12,2,<3级,东南风,<3级,0,东南风,星期日,7,平时,1,4,7.88,0,无价格变动,0,631952,143569055.9,257.76,18200678.79,8.38,0,325149,104905788.7,657.72,12506504.79
2023-12-4,1053251,332239269.3,332239908.4,639.06,42065939.57,"南京,南京市,江苏省,中国",多云,1,晴,0,14,5,<3级,东南风,<3级,0,西南风,星期一,1,平时,1,4,7.88,0,降价前两天,0.2,592358,136905378.5,149.11,17356334.73,8.38,0,304412,101064987.2,463.07,12048867.21
2023-12-5,1068353,346723328.6,346723957.2,628.64,44013596.99,"南京,南京市,江苏省,中国",多云,1,阴,2,18,7,3~4级,西风,3~4级,1,西风,星期二,2,平时,1,4,7.88,0,降价前一天,0.4,587076,136448690.9,194.24,17301337.08,8.38,0,308342,102895643.6,377.97,12269395.88
2023-12-6,1028452,331419514.5,331420048,533.56,42284933.43,"南京,南京市,江苏省,中国",晴,0,晴,0,16,5,3~4级,西北风,3~4级,1,南风,星期三,3,平时,1,4,7.84,-0.4,降价当天,-0.4,568407,131501988.6,134.91,16755935.42,8.34,-0.4,298735,98943033.98,380.22,11852815.2
2023-12-7,1037717,334132866,334133241.3,375.23,42629547.63,"南京,南京市,江苏省,中国",晴,0,晴,0,20,11,3~4级,西南风,3~4级,1,西南风,星期四,4,平时,1,4,7.84,0,降价第一天,-0.3,570340,131570073.7,155.68,16764761.93,8.34,0,302162,100109323.5,206.32,11992684.71
2023-12-8,1126211,360182399.1,360182945.2,546.07,45892606.12,"南京,南京市,江苏省,中国",多云,1,多云,1,22,11,3~4级,西南风,3~4级,1,南风,星期五,5,平时,1,4,7.84,0,降价第二天,-0.225,617161,142277503.6,124.49,18136735.52,8.34,0,338383,111302747.1,391.04,13335221.33
2023-12-9,1037980,321147637.5,321148485.4,847.84,40912560.31,"南京,南京市,江苏省,中国",多云,1,阴,2,21,11,<3级,东南风,4~5级,2,东北风,星期六,6,平时,1,4,7.84,0,降价第三天,-0.16875,585891,132262621.2,249.05,16860272.28,8.34,0,308636,99359342.91,568.12,11903457.32
2023-12-10,1003086,302326616.4,302327342.3,725.95,38371054.2,"南京,南京市,江苏省,中国",小雨,7,中雨,8,14,8,3~4级,北风,4~5级,2,北风,星期日,7,平时,1,4,7.84,0,无价格变动,0,586108,133853640.8,300.8,17058037.73,8.34,0,301936,97617064.47,408.65,11693753.87
2023-12-11,1065067,336853062.4,336853581.2,503.66,42791812.09,"南京,南京市,江苏省,中国",小雨,7,阴,2,8,2,3~4级,北风,4~5级,2,北风,星期一,1,平时,1,4,7.84,0,无价格变动,0,605218,143300967,123.4,18256913.36,8.34,0,317124,105871895.6,315.02,12681965.55
2023-12-12,1114056,352086177.7,352086649.6,471.9,44834302.13,"南京,南京市,江苏省,中国",阴,2,多云,1,7,1,3~4级,东北风,3~4级,1,东风,星期二,2,平时,1,4,7.84,0,无价格变动,0,624956,144926607.9,130.09,18468979.54,8.34,0,325294,107365825.2,330.3,12863311.32
2023-12-13,1042699,335130684.4,335131270.9,586.5,42708377.16,"南京,南京市,江苏省,中国",小雨,7,中雨,8,10,9,3~4级,东南风,<3级,0,东风,星期三,3,平时,1,4,7.84,0,无价格变动,0,577681,134408060.2,147.28,17125752.08,8.34,0,304957,101269503.3,398.8,12131667.98
2023-12-14,1033206,329922361.3,329923062.2,700.95,42026566.92,"南京,南京市,江苏省,中国",阴,2,小到中雨,21,16,5,<3级,西北风,5~6级,3,西北风,星期四,4,平时,1,4,7.84,0,无价格变动,0,570206,132553107.8,222.26,16890557.7,8.34,0,303578,100234143.4,428.21,12007248.57
2023-12-15,1225962,387605429,387606154.8,725.77,49307949.99,"南京,南京市,江苏省,中国",小雨,7,雨夹雪,6,3,-3,3~4级,西北风,5~6级,3,西北风,星期五,5,平时,1,4,7.84,0,无价格变动,0,674767,157730927.9,192.88,20103525.64,8.34,0,362822,119175704.3,499.35,14276149.21
2023-12-16,1228725,369148036.7,369148550.7,513.95,46842147.16,"南京,南京市,江苏省,中国",多云,1,多云,1,0,-5,3~4级,北风,3~4级,1,北风,星期六,6,平时,1,4,7.84,0,无价格变动,0,702737,159906355,210.8,20380541.4,8.34,0,362807,116319205.1,291.24,13932382.84
2023-12-17,1133642,329325919.9,329326476.5,556.65,41728098.65,"南京,南京市,江苏省,中国",多云,1,阴,2,0,-2,3~4级,北风,3~4级,1,东北风,星期日,7,平时,1,4,7.84,0,无价格变动,0,661436,147909904.5,171.54,18847379.52,8.34,0,339317,106988300.9,356.49,12816063.87
2023-12-18,1235805,366059607,366059932,324.95,46383272.24,"南京,南京市,江苏省,中国",大到暴雪,28,中雪,15,1,0,<3级,东风,<3级,0,西北风,星期一,1,平时,1,4,7.84,0,降价前两天,1.7,710355,162570515.1,124.06,20710429.26,8.34,0,363814,116871978.7,200.89,13995994.8
2023-12-19,1011120,298968597.1,298968883.4,283.3,37977566.14,"南京,南京市,江苏省,中国",小雪,14,多云,1,1,-3,3~4级,北风,3~4级,1,北风,星期二,2,平时,1,4,7.84,0,降价前一天,3.4,572212,128194347.3,68.19,16337460.39,8.34,0,293867,93445950.09,192.77,11195338.89
2023-12-20,1406640,448683845,448683845,0,59661890.1,"南京,南京市,江苏省,中国",晴,0,晴,0,2,-6,3~4级,北风,4~5级,2,北风,星期三,3,平时,1,4,7.5,-3.4,降价当天,-3.4,790574,186754985.7,0,24873644.02,7.98,-3.6,416677,135613954.3,0,16977598.96
2023-12-21,1278218,396494586,396494586,0,52644696.94,"南京,南京市,江苏省,中国",晴,0,晴,0,-1,-7,3~4级,北风,3~4级,1,西北风,星期四,4,平时,1,4,7.5,0,降价第一天,-2.55,716276,167129141.2,0,22261091.83,7.98,0,378897,122226423.2,0,15300479.44
2023-12-22,1308745,404853449,404853449.1,0,53716222.81,"南京,南京市,江苏省,中国",多云,1,阴,2,0,-4,3~4级,北风,<3级,0,东北风,星期五,5,平时,1,4,7.5,0,降价第二天,-1.9125,729757,169388637,0,22569163.59,7.98,0,396767,127152801.3,0,15919613.26
2023-12-23,1141009,345768641.1,345768641.1,0.07,45879059.38,"南京,南京市,江苏省,中国",多云,1,多云,1,2,-4,<3级,东南风,<3级,0,西风,星期六,6,平时,1,4,7.5,0,降价第三天,-1.434375,651947,149278407.5,0,19892370.49,7.98,0,345135,109363847.4,0,13692535.92
2023-12-24,1119576,330935704.3,330935707.7,0,43846317.21,"南京,南京市,江苏省,中国",晴,0,晴,0,6,-4,3~4级,西北风,<3级,0,西北风,星期日,7,平时,1,4,7.5,0,无价格变动,0,649307,146681814.6,0,19540947.34,7.98,0,341147,107044078.4,0,13401802.11
2023-12-25,1134511,349357790.1,349357790.1,0,46392936.64,"南京,南京市,江苏省,中国",晴,0,阴,2,7,-2,<3级,南风,3~4级,1,东南风,星期一,1,平时,1,4,7.5,0,无价格变动,0,638155,146197141.5,0,19474026.41,7.98,0,337432,108490039.7,0,13581142.14
2023-12-26,1072045,335929197.6,335929197.6,0,44738960.24,"南京,南京市,江苏省,中国",阴,2,多云,1,9,0,3~4级,东风,3~4级,1,东风,星期二,2,平时,1,4,7.5,0,无价格变动,0,598525,136598166.5,0,18197697.29,7.98,0,312581,100765706.7,0,12615383.66
2023-12-27,1054896,332618128.4,332618128.4,0,44334481.65,"南京,南京市,江苏省,中国",多云,1,晴,0,12,0,<3级,西北风,<3级,0,北风,星期三,3,平时,1,4,7.5,0,无价格变动,0,584640,132897195.7,0,17697523.09,7.98,0,307563,98884552.88,0,12377629.74
2023-12-28,1032115,323028612.7,323028614.7,2,42986493.14,"南京,南京市,江苏省,中国",晴,0,多云,1,12,3,3~4级,北风,<3级,0,东风,星期四,4,平时,1,4,7.5,0,无价格变动,0,579368,132027565.2,0,17582398.1,7.98,0,292904,94087184.05,0,11777352.8
2023-12-29,1218840,372592734.2,372592811.9,77.72,49432247.01,"南京,南京市,江苏省,中国",多云,1,小雨,7,12,5,3~4级,东南风,<3级,0,东南风,星期五,5,平时,1,4,7.5,0,无价格变动,0,682637,156156281.9,0,20804389.52,7.98,0,368280,117589759,2.56,14719688.83
2023-12-30,1126207,341635923.3,341635926.3,3.01,45312200.19,"南京,南京市,江苏省,中国",阴,2,晴,0,14,1,<3级,西南风,4~5级,2,西北风,星期六,6,平时,1,4,7.5,0,无价格变动,0,643768,146443772.7,1.38,19510503.81,7.98,0,344052,109081166.5,1.18,13654153.46
